ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2011-07-24,33936.46895645573,-2481.2219222492113,29446.200478712643,33936.46895645573,33936.46895645573,-20864.129758450577,-20864.129758450577,-20864.129758450577,-15685.509640916023,-15685.509640916023,-15685.509640916023,-5178.62011753455,-5178.62011753455,-5178.62011753455,0.0,0.0,0.0,13072.33919800515
2011-07-25,34008.895451406235,8613.844519149627,43014.26393972781,34008.895451406235,34008.895451406235,-7766.64210466087,-7766.64210466087,-7766.64210466087,-2697.3171450197165,-2697.3171450197165,-2697.3171450197165,-5069.324959641153,-5069.324959641153,-5069.324959641153,0.0,0.0,0.0,26242.253346745365
2011-07-26,34081.321946356744,14185.211327611807,47166.42916273685,34081.321946356744,34081.321946356744,-3493.0035880029595,-3493.0035880029595,-3493.0035880029595,1506.1291003154624,1506.1291003154624,1506.1291003154624,-4999.132688318422,-4999.132688318422,-4999.132688318422,0.0,0.0,0.0,30588.318358353783
2011-07-27,34153.74844130725,11167.9844391176,44235.47254625209,34153.74844130725,34153.74844130725,-6311.301714158334,-6311.301714158334,-6311.301714158334,-1346.9894229341662,-1346.9894229341662,-1346.9894229341662,-4964.312291224167,-4964.312291224167,-4964.312291224167,0.0,0.0,0.0,27842.44672714892
2011-07-28,34226.17493625777,18609.33089957278,50648.01786039538,34226.17493625777,34226.17493625777,929.9714986053673,929.9714986053673,929.9714986053673,5890.575997253086,5890.575997253086,5890.575997253086,-4960.60449864772,-4960.60449864772,-4960.60449864772,0.0,0.0,0.0,35156.146434863134
2011-07-29,34298.60143120828,11425.780306479575,44537.87487628611,34298.60143120828,34298.60143120828,-7271.95408692732,-7271.95408692732,-7271.95408692732,-2288.502053152909,-2288.502053152909,-2288.502053152909,-4983.452033774411,-4983.452033774411,-4983.452033774411,0.0,0.0,0.0,27026.64734428096
2011-07-31,34443.4544211093,-2390.337804061473,29353.79200098284,34443.4544211093,34443.4544211093,-20775.970342871682,-20775.970342871682,-20775.970342871682,-15685.509640915034,-15685.509640915034,-15685.509640915034,-5090.460701956645,-5090.460701956645,-5090.460701956645,0.0,0.0,0.0,13667.48407823762
2011-08-01,34515.88091605982,9524.628070333229,43442.58174843773,34515.88091605982,34515.88091605982,-7863.342335242425,-7863.342335242425,-7863.342335242425,-2697.317144968095,-2697.317144968095,-2697.317144968095,-5166.025190274331,-5166.025190274331,-5166.025190274331,0.0,0.0,0.0,26652.538580817392
2011-08-02,34588.30741101032,13728.35794042223,46066.536361141625,34588.30741101032,34588.30741101032,-3745.200376796801,-3745.200376796801,-3745.200376796801,1506.1291002545393,1506.1291002545393,1506.1291002545393,-5251.329477051339,-5251.329477051339,-5251.329477051339,0.0,0.0,0.0,30843.107034213517
2011-08-03,34660.73390480618,10431.309476046188,44137.36907210161,34660.73390480618,34660.73390480618,-6690.442650894915,-6690.442650894915,-6690.442650894915,-1346.9894230178058,-1346.9894230178058,-1346.9894230178058,-5343.4532278771085,-5343.4532278771085,-5343.4532278771085,0.0,0.0,0.0,27970.291253911262
2011-08-04,34733.16039860204,17670.120356793534,50635.43740338182,34733.16039860204,34733.16039860204,450.32111077913817,450.32111077913817,450.32111077913817,5890.575997266675,5890.575997266675,5890.575997266675,-5440.254886487537,-5440.254886487537,-5440.254886487537,0.0,0.0,0.0,35183.48150938118
2011-08-05,34805.5868923979,10593.065392271465,44036.523439898476,34805.5868923979,34805.5868923979,-7828.938205245145,-7828.938205245145,-7828.938205245145,-2288.50205317562,-2288.50205317562,-2288.50205317562,-5540.436152069525,-5540.436152069525,-5540.436152069525,0.0,0.0,0.0,26976.648687152756
2011-08-07,34950.439879989615,-4010.839860617984,29566.450783408967,34950.439879989615,34950.439879989615,-21435.54809106165,-21435.54809106165,-21435.54809106165,-15685.509640930377,-15685.509640930377,-15685.509640930377,-5750.038450131273,-5750.038450131273,-5750.038450131273,0.0,0.0,0.0,13514.891788927966
2011-08-08,35022.86637378548,11064.594982833605,42493.44298523807,35022.86637378548,35022.86637378548,-8558.357285068196,-8558.357285068196,-8558.357285068196,-2697.317144993225,-2697.317144993225,-2697.317144993225,-5861.0401400749715,-5861.0401400749715,-5861.0401400749715,0.0,0.0,0.0,26464.509088717285
2011-08-09,35095.29286758134,14263.805453212437,46808.97834578135,35095.29286758134,35095.29286758134,-4472.27597580793,-4472.27597580793,-4472.27597580793,1506.1291002066637,1506.1291002066637,1506.1291002066637,-5978.405076014595,-5978.405076014595,-5978.405076014595,0.0,0.0,0.0,30623.016891773408
2011-08-10,35167.719361377196,10955.745332159802,44754.37336203212,35167.719361377196,35167.719361377196,-7451.475360748584,-7451.475360748584,-7451.475360748584,-1346.9894229720167,-1346.9894229720167,-1346.9894229720167,-6104.485937776568,-6104.485937776568,-6104.485937776568,0.0,0.0,0.0,27716.244000628612
2011-08-11,35240.14585517306,18922.261114384917,51012.588662955204,35240.14585517306,35240.14585517306,-351.39641676393296,-351.39641676393296,-351.39641676393296,5890.5759972802625,5890.5759972802625,5890.5759972802625,-6241.972414044195,-6241.972414044195,-6241.972414044195,0.0,0.0,0.0,34888.749438409126
2011-08-12,35312.57234896892,10396.69962823547,42491.37716498683,35312.57234896892,35312.57234896892,-8682.190524562215,-8682.190524562215,-8682.190524562215,-2288.5020531670766,-2288.5020531670766,-2288.5020531670766,-6393.6884713951395,-6393.6884713951395,-6393.6884713951395,0.0,0.0,0.0,26630.381824406704
2011-08-14,35457.42533656064,-3391.8183820452473,28612.01218624682,35457.42533656064,35457.42533656064,-22435.96120884278,-22435.96120884278,-22435.96120884278,-15685.509640892928,-15685.509640892928,-15685.509640892928,-6750.451567949852,-6750.451567949852,-6750.451567949852,0.0,0.0,0.0,13021.464127717863
2011-08-15,35529.8518286053,9384.369730255501,41885.36707779022,35529.8518286053,35529.8518286053,-9657.128308460917,-9657.128308460917,-9657.128308460917,-2697.317145076392,-2697.317145076392,-2697.317145076392,-6959.811163384525,-6959.811163384525,-6959.811163384525,0.0,0.0,0.0,25872.723520144384
2011-08-16,35602.27832064996,13547.74610225689,46001.938269487866,35602.27832064996,35602.27832064996,-5685.453502912581,-5685.453502912581,-5685.453502912581,1506.1291002950313,1506.1291002950313,1506.1291002950313,-7191.582603207612,-7191.582603207612,-7191.582603207612,0.0,0.0,0.0,29916.82481773738
2011-08-17,35674.704812694625,11030.703362639186,44291.05394319011,35674.704812694625,35674.704812694625,-8792.93374061689,-8792.93374061689,-8792.93374061689,-1346.9894229909407,-1346.9894229909407,-1346.9894229909407,-7445.94431762595,-7445.94431762595,-7445.94431762595,0.0,0.0,0.0,26881.771072077732
2011-08-18,35747.13130473928,16825.058096414028,50581.40557741349,35747.13130473928,35747.13130473928,-1831.377380936491,-1831.377380936491,-1831.377380936491,5890.57599723834,5890.57599723834,5890.57599723834,-7721.953378174831,-7721.953378174831,-7721.953378174831,0.0,0.0,0.0,33915.75392380279
2011-08-19,35819.55779678394,8701.477956483932,42234.52600591534,35819.55779678394,35819.55779678394,-10305.914575464976,-10305.914575464976,-10305.914575464976,-2288.502053167126,-2288.502053167126,-2288.502053167126,-8017.412522297849,-8017.412522297849,-8017.412522297849,0.0,0.0,0.0,25513.643221318966
2011-08-21,35964.410780873266,-4458.446715515637,27847.901278287758,35964.410780873266,35964.410780873266,-24336.63589620904,-24336.63589620904,-24336.63589620904,-15685.509640928396,-15685.509640928396,-15685.509640928396,-8651.12625528065,-8651.12625528065,-8651.12625528065,0.0,0.0,0.0,11627.774884664224
2011-08-22,36036.837272917925,8139.682920200166,40137.69223022076,36036.837272917925,36036.837272917925,-11675.462698051582,-11675.462698051582,-11675.462698051582,-2697.3171450828077,-2697.3171450828077,-2697.3171450828077,-8978.145552968774,-8978.145552968774,-8978.145552968774,0.0,0.0,0.0,24361.374574866342
2011-08-23,36109.26376496258,11876.501079660065,44581.21550401446,36109.26376496258,36109.26376496258,-7796.088565102215,-7796.088565102215,-7796.088565102215,1506.1291002341063,1506.1291002341063,1506.1291002341063,-9302.21766533632,-9302.21766533632,-9302.21766533632,0.0,0.0,0.0,28313.17519986037
2011-08-24,36181.69025700724,7695.394562587703,41376.8754316076,36181.69025700724,36181.69025700724,-10961.516441074453,-10961.516441074453,-10961.516441074453,-1346.9894229336037,-1346.9894229336037,-1346.9894229336037,-9614.527018140849,-9614.527018140849,-9614.527018140849,0.0,0.0,0.0,25220.173815932787
2011-08-25,36254.1167490519,15952.740225412506,49530.105610430095,36254.1167490519,36254.1167490519,-4014.6575371859863,-4014.6575371859863,-4014.6575371859863,5890.575997300416,5890.575997300416,5890.575997300416,-9905.233534486402,-9905.233534486402,-9905.233534486402,0.0,0.0,0.0,32239.459211865913
2011-08-26,36326.543237486374,8243.781012647378,41141.33095478507,36326.543237486374,36326.543237486374,-12452.195242476451,-12452.195242476451,-12452.195242476451,-2288.5020531671767,-2288.5020531671767,-2288.5020531671767,-10163.693189309273,-10163.693189309273,-10163.693189309273,0.0,0.0,0.0,23874.34799500992
2011-08-28,36471.39621435532,-6729.109782160235,26935.122072492108,36471.39621435532,36471.39621435532,-26224.41234765879,-26224.41234765879,-26224.41234765879,-15685.509640927407,-15685.509640927407,-15685.509640927407,-10538.902706731378,-10538.902706731378,-10538.902706731378,0.0,0.0,0.0,10246.983866696533
2011-08-30,36616.24919122427,10684.022046141412,43642.932698107456,36616.24919122427,36616.24919122427,-9143.728095595929,-9143.728095595929,-9143.728095595929,1506.1291002543521,1506.1291002543521,1506.1291002543521,-10649.857195850278,-10649.857195850278,-10649.857195850278,0.0,0.0,0.0,27472.52109562834
2011-08-31,36688.67567965874,7168.507940246184,40040.726568953985,36688.67567965874,36688.67567965874,-11926.666911340786,-11926.666911340786,-11926.666911340786,-1346.9894228878138,-1346.9894228878138,-1346.9894228878138,-10579.677488452975,-10579.677488452975,-10579.677488452975,0.0,0.0,0.0,24762.00876831796
2011-09-01,36761.10216809322,14474.963394631612,49684.91501337282,36761.10216809322,36761.10216809322,-4522.88037297532,-4522.88037297532,-4522.88037297532,5890.575997258495,5890.575997258495,5890.575997258495,-10413.456370233815,-10413.456370233815,-10413.456370233815,0.0,0.0,0.0,32238.221795117897
2011-09-02,36833.5286565277,6883.898792658551,40488.65375662137,36833.5286565277,36833.5286565277,-12432.290155635295,-12432.290155635295,-12432.290155635295,-2288.502053167227,-2288.502053167227,-2288.502053167227,-10143.788102468066,-10143.788102468066,-10143.788102468066,0.0,0.0,0.0,24401.238500892403
2011-09-04,36978.38163339664,-4878.670945221953,28995.23410390583,36978.38163339664,36978.38163339664,-24959.40025990735,-24959.40025990735,-24959.40025990735,-15685.509640942746,-15685.509640942746,-15685.509640942746,-9273.890618964602,-9273.890618964602,-9273.890618964602,0.0,0.0,0.0,12018.981373489289
2011-09-05,37050.80812183112,9236.908433796982,41977.22786044329,37050.80812183112,37050.80812183112,-11366.368966448945,-11366.368966448945,-11366.368966448945,-2697.317145056317,-2697.317145056317,-2697.317145056317,-8669.05182139263,-8669.05182139263,-8669.05182139263,0.0,0.0,0.0,25684.439155382177
2011-09-06,37123.234610265594,13411.383137808396,47717.89999238675,37123.234610265594,37123.234610265594,-6445.831695906733,-6445.831695906733,-6445.831695906733,1506.1291002745968,1506.1291002745968,1506.1291002745968,-7951.960796181332,-7951.960796181332,-7951.960796181332,0.0,0.0,0.0,30677.40291435886
2011-09-07,37195.66109870006,13765.500949076875,46877.255615368835,37195.66109870006,37195.66109870006,-8473.628482683316,-8473.628482683316,-8473.628482683316,-1346.9894229714548,-1346.9894229714548,-1346.9894229714548,-7126.639059711862,-7126.639059711862,-7126.639059711862,0.0,0.0,0.0,28722.032616016746
2011-09-08,37268.08758964399,20868.247577330254,53644.79249214661,37268.08758964399,37268.08758964399,-309.2135721261206,-309.2135721261206,-309.2135721261206,5890.575997313551,5890.575997313551,5890.575997313551,-6199.789569439672,-6199.789569439672,-6199.789569439672,0.0,0.0,0.0,36958.87401751787
2011-09-09,37340.51408058792,12767.847113335798,45335.72199804955,37340.51408058792,37340.51408058792,-7469.270882773649,-7469.270882773649,-7469.270882773649,-2288.502053158682,-2288.502053158682,-2288.502053158682,-5180.768829614966,-5180.768829614966,-5180.768829614966,0.0,0.0,0.0,29871.24319781427
2011-09-11,37485.36706247578,2149.2565555227916,34678.00442034108,37485.36706247578,37485.36706247578,-18601.72021316675,-18601.72021316675,-18601.72021316675,-15685.509640885173,-15685.509640885173,-15685.509640885173,-2916.2105722815813,-2916.2105722815813,-2916.2105722815813,0.0,0.0,0.0,18883.64684930903
2011-09-12,37557.79355341971,16441.30099216475,50605.25210058411,37557.79355341971,37557.79355341971,-4398.6644330114505,-4398.6644330114505,-4398.6644330114505,-2697.3171450046952,-2697.3171450046952,-2697.3171450046952,-1701.347288006757,-1701.347288006757,-1701.347288006757,0.0,0.0,0.0,33159.12912040826
2011-09-13,37630.22004436363,21588.14733431897,55695.183961085575,37630.22004436363,37630.22004436363,1051.0395495773173,1051.0395495773173,1051.0395495773173,1506.1291002948433,1506.1291002948433,1506.1291002948433,-455.0895507175263,-455.0895507175263,-455.0895507175263,0.0,0.0,0.0,38681.25959394095
2011-09-14,37702.64653530756,21306.363513731983,53880.17366087693,37702.64653530756,37702.64653530756,-544.041254281746,-544.041254281746,-544.041254281746,-1346.9894229141169,-1346.9894229141169,-1346.9894229141169,802.948168632371,802.948168632371,802.948168632371,0.0,0.0,0.0,37158.60528102582
2011-09-15,37775.07302625149,28103.33132651937,61825.947679128876,37775.07302625149,37775.07302625149,7942.742104700546,7942.742104700546,7942.742104700546,5890.575997278649,5890.575997278649,5890.575997278649,2052.166107421898,2052.166107421898,2052.166107421898,0.0,0.0,0.0,45717.81513095204
2011-09-16,37847.49951719542,21536.087102554106,55165.490314400406,37847.49951719542,37847.49951719542,982.9516799758467,982.9516799758467,982.9516799758467,-2288.5020531587334,-2288.5020531587334,-2288.5020531587334,3271.4537331345805,3271.4537331345805,3271.4537331345805,0.0,0.0,0.0,38830.45119717127
2011-09-18,37992.35249908328,11521.451607149378,44827.973364184676,37992.35249908328,37992.35249908328,-10149.229428228435,-10149.229428228435,-10149.229428228435,-15685.50964088418,-15685.50964088418,-15685.50964088418,5536.280212655746,5536.280212655746,5536.280212655746,0.0,0.0,0.0,27843.123070854846
2011-09-19,38064.779000499715,26171.183786371996,59248.831575865814,38064.779000499715,38064.779000499715,3844.3254248492235,3844.3254248492235,3844.3254248492235,-2697.3171450878617,-2697.3171450878617,-2697.3171450878617,6541.642569937086,6541.642569937086,6541.642569937086,0.0,0.0,0.0,41909.10442534894
2011-09-20,38137.20550191615,31164.972147473192,64257.78604401827,38137.20550191615,38137.20550191615,8943.880196053351,8943.880196053351,8943.880196053351,1506.1291002339187,1506.1291002339187,1506.1291002339187,7437.7510958194325,7437.7510958194325,7437.7510958194325,0.0,0.0,0.0,47081.0856979695
2011-09-21,38209.63200333259,28636.13954414994,62254.60432842463,38209.63200333259,38209.63200333259,6861.609752198749,6861.609752198749,6861.609752198749,-1346.9894229330428,-1346.9894229330428,-1346.9894229330428,8208.599175131792,8208.599175131792,8208.599175131792,0.0,0.0,0.0,45071.24175553134
2011-09-22,38282.058504749024,37457.64974578318,69509.76502435497,38282.058504749024,38282.058504749024,14731.21839220209,14731.21839220209,14731.21839220209,5890.575997292237,5890.575997292237,5890.575997292237,8840.642394909852,8840.642394909852,8840.642394909852,0.0,0.0,0.0,53013.276896951116
2011-09-23,38354.48500616546,28208.21162587999,63035.60815555409,38354.48500616546,38354.48500616546,7034.681214207821,7034.681214207821,7034.681214207821,-2288.5020531361242,-2288.5020531361242,-2288.5020531361242,9323.183267343946,9323.183267343946,9323.183267343946,0.0,0.0,0.0,45389.16622037328
2011-09-25,38499.33800899834,16010.174579577373,49576.8777278607,38499.33800899834,38499.33800899834,-5872.474649029512,-5872.474649029512,-5872.474649029512,-15685.509640863063,-15685.509640863063,-15685.509640863063,9813.034991833552,9813.034991833552,9813.034991833552,0.0,0.0,0.0,32626.86335996883
2011-09-26,38571.764510414774,28894.539410506473,61861.555323564644,38571.764510414774,38571.764510414774,7118.3399601507335,7118.3399601507335,7118.3399601507335,-2697.3171450362397,-2697.3171450362397,-2697.3171450362397,9815.657105186974,9815.657105186974,9815.657105186974,0.0,0.0,0.0,45690.10447056551
2011-09-27,38644.19101183121,32863.65725199708,67129.70108214625,38644.19101183121,38644.19101183121,11165.750357334076,11165.750357334076,11165.750357334076,1506.1291002541643,1506.1291002541643,1506.1291002541643,9659.621257079913,9659.621257079913,9659.621257079913,0.0,0.0,0.0,49809.94136916529
2011-09-28,38716.61751324765,30899.695059474838,63577.39585795027,38716.61751324765,38716.61751324765,8004.602886955624,8004.602886955624,8004.602886955624,-1346.9894229404197,-1346.9894229404197,-1346.9894229404197,9351.592309896045,9351.592309896045,9351.592309896045,0.0,0.0,0.0,46721.220400203274
2011-09-29,38789.04401466408,36606.594402379604,70465.26551797589,38789.04401466408,38789.04401466408,14792.286088792853,14792.286088792853,14792.286088792853,5890.575997305824,5890.575997305824,5890.575997305824,8901.710091487032,8901.710091487032,8901.710091487032,0.0,0.0,0.0,53581.33010345694
2011-09-30,38861.470521409894,27950.647027599294,62001.80184476382,38861.470521409894,38861.470521409894,6034.869394384155,6034.869394384155,6034.869394384155,-2288.5020531728997,-2288.5020531728997,-2288.5020531728997,8323.371447557052,8323.371447557052,8323.371447557052,0.0,0.0,0.0,44896.33991579405
2011-10-02,39006.323534901516,14427.865562984074,46434.43917176629,39006.323534901516,39006.323534901516,-8836.236355777775,-8836.236355777775,-8836.236355777775,-15685.509640898532,-15685.509640898532,-15685.509640898532,6849.273285120757,6849.273285120757,6849.273285120757,0.0,0.0,0.0,30170.08717912374
2011-10-03,39078.75004164733,25408.74384457613,59563.42815605446,39078.75004164733,39078.75004164733,3296.111852871895,3296.111852871895,3296.111852871895,-2697.3171450426553,-2697.3171450426553,-2697.3171450426553,5993.428997914551,5993.428997914551,5993.428997914551,0.0,0.0,0.0,42374.86189451922
2011-10-04,39151.17654839313,29117.540323604848,62034.714506939716,39151.17654839313,39151.17654839313,6594.104115533566,6594.104115533566,6594.104115533566,1506.1291002062876,1506.1291002062876,1506.1291002062876,5087.975015327278,5087.975015327278,5087.975015327278,0.0,0.0,0.0,45745.28066392669
2011-10-05,39223.60305513894,24647.101823244357,57840.02311050362,39223.60305513894,39223.60305513894,2809.5143942385284,2809.5143942385284,2809.5143942385284,-1346.9894229477973,-1346.9894229477973,-1346.9894229477973,4156.503817186326,4156.503817186326,4156.503817186326,0.0,0.0,0.0,42033.11744937747
2011-10-06,39296.02956188475,32034.718042604494,64579.2871767259,39296.02956188475,39296.02956188475,9113.590200548255,9113.590200548255,9113.590200548255,5890.575997312391,5890.575997312391,5890.575997312391,3223.014203235863,3223.014203235863,3223.014203235863,0.0,0.0,0.0,48409.61976243301
2011-10-07,39368.456068630556,22503.93241631483,56885.956215777114,39368.456068630556,39368.456068630556,22.791887824325908,22.791887824325908,22.791887824325908,-2288.5020531502896,-2288.5020531502896,-2288.5020531502896,2311.2939409746173,2311.2939409746173,2311.2939409746173,0.0,0.0,0.0,39391.247956454885
2011-10-09,39513.30908212218,7985.198299900072,40421.50085508493,39513.30908212218,39513.30908212218,-15041.931938633536,-15041.931938633536,-15041.931938633536,-15685.509640933997,-15685.509640933997,-15685.509640933997,643.5777023004606,643.5777023004606,643.5777023004606,0.0,0.0,0.0,24471.377143488644
2011-10-10,39585.73558886798,19634.163038967465,52894.696437602244,39585.73558886798,39585.73558886798,-2768.6543219763344,-2768.6543219763344,-2768.6543219763344,-2697.317145049071,-2697.317145049071,-2697.317145049071,-71.3371769272644,-71.3371769272644,-71.3371769272644,0.0,0.0,0.0,36817.08126689165
2011-10-11,39658.16209561379,23092.083606428056,57143.068731567175,39658.16209561379,39658.16209561379,822.732986785262,822.732986785262,822.732986785262,1506.129100281608,1506.129100281608,1506.129100281608,-683.3961134963449,-683.3961134963449,-683.3961134963449,0.0,0.0,0.0,40480.89508239905
2011-10-12,39730.5886023596,20624.183923685705,53893.2963343404,39730.5886023596,39730.5886023596,-2525.4912630751464,-2525.4912630751464,-2525.4912630751464,-1346.9894229667225,-1346.9894229667225,-1346.9894229667225,-1178.5018401084242,-1178.5018401084242,-1178.5018401084242,0.0,0.0,0.0,37205.09733928445
2011-10-13,39803.01510910541,26781.17389547924,61856.255987365825,39803.01510910541,39803.01510910541,4344.703151888928,4344.703151888928,4344.703151888928,5890.5759972774895,5890.5759972774895,5890.5759972774895,-1545.8728453885608,-1545.8728453885608,-1545.8728453885608,0.0,0.0,0.0,44147.718260994334
2011-10-14,39875.44161585122,19258.698719254444,52195.644790799095,39875.44161585122,39875.44161585122,-4066.8236883456866,-4066.8236883456866,-4066.8236883456866,-2288.5020531503415,-2288.5020531503415,-2288.5020531503415,-1778.3216351953458,-1778.3216351953458,-1778.3216351953458,0.0,0.0,0.0,35808.61792750553
2011-10-16,40020.29462934284,5884.248347507741,39547.56556156914,40020.29462934284,40020.29462934284,-17514.158183629144,-17514.158183629144,-17514.158183629144,-15685.50964091288,-15685.50964091288,-15685.50964091288,-1828.6485427162631,-1828.6485427162631,-1828.6485427162631,0.0,0.0,0.0,22506.136445713695
2011-10-17,40092.72113608865,18816.47335638014,52887.129361950705,40092.72113608865,40092.72113608865,-4348.535267396578,-4348.535267396578,-4348.535267396578,-2697.317145074201,-2697.317145074201,-2697.317145074201,-1651.2181223223774,-1651.2181223223774,-1651.2181223223774,0.0,0.0,0.0,35744.185868692075
2011-10-18,40165.14764283446,22478.952978796904,57013.52390497026,40165.14764283446,40165.14764283446,158.0502446006739,158.0502446006739,158.0502446006739,1506.1291002337314,1506.1291002337314,1506.1291002337314,-1348.0788556330574,-1348.0788556330574,-1348.0788556330574,0.0,0.0,0.0,40323.19788743513
2011-10-19,40237.574149580265,21882.26942385782,54819.49808873129,40237.574149580265,40237.574149580265,-2277.593558315993,-2277.593558315993,-2277.593558315993,-1346.9894229856484,-1346.9894229856484,-1346.9894229856484,-930.604135330345,-930.604135330345,-930.604135330345,0.0,0.0,0.0,37959.98059126427
2011-10-20,40310.000656326076,29353.479772442206,61942.967781542466,40310.000656326076,40310.000656326076,5477.310910701408,5477.310910701408,5477.310910701408,5890.575997242587,5890.575997242587,5890.575997242587,-413.26508654117964,-413.26508654117964,-413.26508654117964,0.0,0.0,0.0,45787.311567027486
2011-10-21,40382.42716307188,21192.455566827473,54254.40434024406,40382.42716307188,40382.42716307188,-2101.7032913137023,-2101.7032913137023,-2101.7032913137023,-2288.5020531503933,-2288.5020531503933,-2288.5020531503933,186.7987618366906,186.7987618366906,186.7987618366906,0.0,0.0,0.0,38280.72387175818
2011-10-23,40527.280176563494,10671.38776634594,43409.03502119225,40527.280176563494,40527.280176563494,-14129.204029986708,-14129.204029986708,-14129.204029986708,-15685.50964091189,-15685.50964091189,-15685.50964091189,1556.3056109251816,1556.3056109251816,1556.3056109251816,0.0,0.0,0.0,26398.076146576786
2011-10-24,40599.706683309305,24122.60113375039,57662.916659518196,40599.706683309305,40599.706683309305,-414.3251045392913,-414.3251045392913,-414.3251045392913,-2697.31714502258,-2697.31714502258,-2697.31714502258,2282.992040483288,2282.992040483288,2282.992040483288,0.0,0.0,0.0,40185.381578770015
2011-10-25,40672.133190055116,28014.433030950157,60577.228588118705,40672.133190055116,40672.133190055116,4514.28682664631,4514.28682664631,4514.28682664631,1506.1291003090516,1506.1291003090516,1506.1291003090516,3008.1577263372583,3008.1577263372583,3008.1577263372583,0.0,0.0,0.0,45186.42001670143
2011-10-26,40744.55969680093,26394.051728066384,58602.50334637349,40744.55969680093,40744.55969680093,2362.9633758758027,2362.9633758758027,2362.9633758758027,-1346.989422939858,-1346.989422939858,-1346.989422939858,3709.9527988156606,3709.9527988156606,3709.9527988156606,0.0,0.0,0.0,43107.52307267673
2011-10-27,40816.98620354674,34223.68254918324,67266.3091980413,40816.98620354674,40816.98620354674,10258.096273132356,10258.096273132356,10258.096273132356,5890.575997249155,5890.575997249155,5890.575997249155,4367.520275883202,4367.520275883202,4367.520275883202,0.0,0.0,0.0,51075.08247667909
2011-10-28,40889.41271029255,26154.75507597265,61293.25927933227,40889.41271029255,40889.41271029255,2673.123466963347,2673.123466963347,2673.123466963347,-2288.5020531645087,-2288.5020531645087,-2288.5020531645087,4961.625520127855,4961.625520127855,4961.625520127855,0.0,0.0,0.0,43562.5361772559
2011-10-30,41034.26572378416,15432.32664678658,47709.21555287798,41034.26572378416,41034.26572378416,-9791.433442732943,-9791.433442732943,-9791.433442732943,-15685.5096409109,-15685.5096409109,-15685.5096409109,5894.076198177959,5894.076198177959,5894.076198177959,0.0,0.0,0.0,31242.832281051218
2011-10-31,41106.692230529974,27483.62791711904,60826.15090312713,41106.692230529974,41106.692230529974,3509.698715770222,3509.698715770222,3509.698715770222,-2697.3171449709575,-2697.3171449709575,-2697.3171449709575,6207.0158607411795,6207.0158607411795,6207.0158607411795,0.0,0.0,0.0,44616.3909463002
2011-11-01,41179.118737275785,32168.857301030344,64752.23185008561,41179.118737275785,41179.118737275785,7912.617377662511,7912.617377662511,7912.617377662511,1506.1291002481262,1506.1291002481262,1506.1291002481262,6406.488277414383,6406.488277414383,6406.488277414383,0.0,0.0,0.0,49091.73611493829
2011-11-02,41251.54524402158,29663.484531921127,63148.947638215985,41251.54524402158,41251.54524402158,5141.72773758908,5141.72773758908,5141.72773758908,-1346.98942301195,-1346.98942301195,-1346.98942301195,6488.717160601032,6488.717160601032,6488.717160601032,0.0,0.0,0.0,46393.27298161066
2011-11-03,41323.97175076739,36233.130234191776,69548.99537162347,41323.97175076739,41323.97175076739,12344.445933380779,12344.445933380779,12344.445933380779,5890.575997262743,5890.575997262743,5890.575997262743,6453.869936118035,6453.869936118035,6453.869936118035,0.0,0.0,0.0,53668.41768414817
2011-11-04,41396.3982575132,29867.586220409372,60565.78525867035,41396.3982575132,41396.3982575132,4017.588031003429,4017.588031003429,4017.588031003429,-2288.5020531418986,-2288.5020531418986,-2288.5020531418986,6306.0900841453295,6306.0900841453295,6306.0900841453295,0.0,0.0,0.0,45413.98628851663
2011-11-06,41541.251271004825,14937.435663174863,48472.211489813104,41541.251271004825,41541.251271004825,-9977.946739494557,-9977.946739494557,-9977.946739494557,-15685.509640946366,-15685.509640946366,-15685.509640946366,5707.562901451811,5707.562901451811,5707.562901451811,0.0,0.0,0.0,31563.304531510268
2011-11-07,41613.677777750636,28109.689420529932,61344.61237927203,41613.677777750636,41613.677777750636,2586.3293851567846,2586.3293851567846,2586.3293851567846,-2697.3171449960873,-2697.3171449960873,-2697.3171449960873,5283.646530152872,5283.646530152872,5283.646530152872,0.0,0.0,0.0,44200.00716290742
2011-11-08,41686.10428449644,32144.124526635325,65235.08604171791,41686.10428449644,41686.10428449644,6305.861909672918,6305.861909672918,6305.861909672918,1506.1291002683722,1506.1291002683722,1506.1291002683722,4799.732809404545,4799.732809404545,4799.732809404545,0.0,0.0,0.0,47991.966194169356
2011-11-09,41758.53079124225,27420.406310528186,61127.48145249491,41758.53079124225,41758.53079124225,2929.358481090747,2929.358481090747,2929.358481090747,-1346.9894229661609,-1346.9894229661609,-1346.9894229661609,4276.347904056907,4276.347904056907,4276.347904056907,0.0,0.0,0.0,44687.889272333
2011-11-10,41830.95729798806,34156.77117242662,68133.78439201119,41830.95729798806,41830.95729798806,9626.4640691051,9626.4640691051,9626.4640691051,5890.57599727633,5890.57599727633,5890.57599727633,3735.8880718287714,3735.8880718287714,3735.8880718287714,0.0,0.0,0.0,51457.421367093164
