Customer ID,Recency,Frequency,Monetary,Cluster,Segment
14246.0,111,75,1474.06,0,Regular
14247.0,278,20,136.77,1,VIP
14248.0,318,8,302.58,1,VIP
14250.0,7,111,1904.05,0,Regular
14251.0,2,78,2879.7000000000003,0,Regular
14256.0,260,53,969.0600000000001,1,VIP
14257.0,64,106,3099.7200000000003,0,Regular
14258.0,9,111,12669.98,0,Regular
14259.0,142,5,120.0,1,VIP
14261.0,51,52,1163.45,0,Regular
14262.0,8,143,2618.23,0,Regular
14264.0,155,17,333.97,1,VIP
14265.0,109,31,530.18,0,Regular
14267.0,163,55,1516.24,1,VIP
14270.0,332,29,492.65000000000003,1,VIP
14271.0,226,10,112.32000000000001,1,VIP
14272.0,74,33,437.96,0,Regular
14273.0,51,29,559.97,0,Regular
14276.0,99,64,1119.74,0,Regular
14277.0,15,222,4188.0,0,Regular
14280.0,197,8,134.04,1,VIP
14282.0,3,154,3701.44,0,Regular
14284.0,31,32,595.25,0,Regular
14285.0,21,27,1910.01,0,Regular
14286.0,24,280,4628.75,0,Regular
14287.0,8,9,176.63,0,Regular
14288.0,213,16,426.6,1,VIP
14289.0,9,47,911.26,0,Regular
14290.0,11,101,2314.65,0,Regular
14291.0,2,237,3883.25,0,Regular
14292.0,8,100,4871.93,0,Regular
14293.0,3,61,1046.56,0,Regular
14295.0,40,5,166.20000000000002,0,Regular
14297.0,18,62,1305.33,0,Regular
14298.0,8,1637,51527.3,0,Regular
14299.0,8,143,3965.62,0,Regular
14300.0,19,3,43.2,0,Regular
14301.0,117,13,640.14,0,Regular
14304.0,223,17,383.45,1,VIP
14305.0,71,105,1858.96,0,Regular
14306.0,51,33,2093.32,0,Regular
14307.0,89,180,2995.7200000000003,0,Regular
14309.0,8,117,2352.53,0,Regular
14311.0,243,20,310.26,1,VIP
14312.0,47,87,1611.5900000000001,0,Regular
14314.0,107,8,120.0,0,Regular
14315.0,45,101,2481.13,0,Regular
14317.0,65,24,508.58,0,Regular
14320.0,207,31,477.79,1,VIP
14321.0,11,123,1530.75,0,Regular
14323.0,115,36,605.0600000000001,0,Regular
14326.0,242,8,183.85,1,VIP
14327.0,163,12,311.65000000000003,1,VIP
14329.0,17,258,4975.24,0,Regular
14331.0,124,28,462.66,0,Regular
14332.0,23,25,840.21,0,Regular
14333.0,68,15,415.2,0,Regular
14334.0,17,162,2552.21,0,Regular
14335.0,16,60,454.86,0,Regular
14336.0,17,90,1614.91,0,Regular
14338.0,161,31,588.22,1,VIP
14339.0,243,14,309.52000000000004,1,VIP
14340.0,219,6,134.7,1,VIP
14341.0,45,128,2166.98,0,Regular
14342.0,21,21,668.5600000000001,0,Regular
14344.0,127,71,889.9300000000001,0,Regular
14345.0,39,6,108.98,0,Regular
14346.0,121,60,1021.58,0,Regular
14348.0,260,18,409.57,1,VIP
14349.0,10,31,133.5,0,Regular
14350.0,274,18,282.93,1,VIP
14351.0,165,1,51.0,1,VIP
14352.0,157,47,1078.96,1,VIP
14353.0,215,6,90.6,1,VIP
14354.0,6,9,163.62,0,Regular
14355.0,366,11,174.4,1,VIP
14356.0,80,33,701.23,0,Regular
14357.0,43,40,225.12,0,Regular
14359.0,19,55,912.1800000000001,0,Regular
14360.0,32,117,2118.03,0,Regular
14362.0,22,37,151.5,0,Regular
14364.0,109,69,3717.35,0,Regular
14367.0,8,521,9227.82,0,Regular
14368.0,320,8,155.0,1,VIP
14371.0,295,4,100.5,1,VIP
14373.0,358,4,76.55,1,VIP
14375.0,185,66,235.56,1,VIP
14377.0,191,11,617.05,1,VIP
14379.0,44,46,348.1,0,Regular
14381.0,52,56,202.68,0,Regular
14382.0,26,126,615.49,0,Regular
14383.0,38,59,1247.69,0,Regular
14385.0,9,14,202.10999999999999,0,Regular
14386.0,297,7,142.4,1,VIP
14387.0,33,139,1727.6,0,Regular
14388.0,10,186,3212.84,0,Regular
14389.0,65,45,1043.46,0,Regular
14390.0,10,284,4642.57,0,Regular
14393.0,218,5,67.95,1,VIP
14395.0,2,348,3479.91,0,Regular
14396.0,65,73,487.99,0,Regular
14397.0,3,87,2612.96,0,Regular
14400.0,149,25,574.7,1,VIP
14401.0,4,182,4051.48,0,Regular
14403.0,130,20,1475.81,0,Regular
14404.0,34,100,1449.32,0,Regular
14406.0,119,8,156.75,0,Regular
14407.0,107,73,2157.73,0,Regular
14408.0,11,106,2599.03,0,Regular
14409.0,71,54,2059.4500000000003,0,Regular
14410.0,92,189,1100.27,0,Regular
14411.0,311,14,1063.0,1,VIP
14412.0,43,43,770.03,0,Regular
14413.0,362,22,121.05,1,VIP
14414.0,92,97,1496.98,0,Regular
14415.0,1,579,5855.57,0,Regular
14416.0,22,14,490.22,0,Regular
14418.0,4,124,1937.25,0,Regular
14419.0,11,202,1051.79,0,Regular
14420.0,99,29,387.52,0,Regular
14421.0,57,27,813.11,0,Regular
14422.0,1,222,4263.64,0,Regular
14423.0,218,3,265.2,1,VIP
14424.0,18,1,322.08,0,Regular
14426.0,24,224,4481.67,0,Regular
14427.0,50,17,363.34000000000003,0,Regular
14428.0,7,137,1224.06,0,Regular
14431.0,303,17,470.36,1,VIP
14432.0,10,377,2248.5,0,Regular
14434.0,22,12,1372.8,0,Regular
14436.0,99,9,89.06,0,Regular
14437.0,366,5,63.0,1,VIP
14438.0,306,9,131.9,1,VIP
14439.0,320,32,2661.24,1,VIP
14440.0,8,55,2357.68,0,Regular
14441.0,1,51,1712.89,0,Regular
14442.0,205,63,1589.82,1,VIP
14443.0,54,93,1420.2,0,Regular
14446.0,1,277,1010.35,0,Regular
14447.0,19,70,1163.23,0,Regular
14448.0,9,20,375.35,0,Regular
14449.0,19,250,885.8,0,Regular
14450.0,181,40,483.25,1,VIP
14451.0,60,105,643.9,0,Regular
14452.0,11,60,259.05,0,Regular
14453.0,190,22,119.93,1,VIP
14456.0,5,947,3017.28,0,Regular
14457.0,311,4,113.64,1,VIP
14459.0,155,37,1837.92,1,VIP
14460.0,110,16,434.34,0,Regular
14461.0,148,180,2103.06,0,Regular
14462.0,66,233,1980.57,0,Regular
14463.0,98,6,529.62,0,Regular
14465.0,247,123,1038.44,1,VIP
14466.0,29,72,2272.4,0,Regular
14467.0,18,89,596.26,0,Regular
14470.0,12,43,461.19,0,Regular
14472.0,104,265,1852.67,0,Regular
14473.0,74,7,234.34,0,Regular
14474.0,46,29,547.66,0,Regular
14475.0,72,42,925.85,0,Regular
14476.0,257,17,193.0,1,VIP
14477.0,20,10,1309.6,0,Regular
14479.0,254,18,316.25,1,VIP
14480.0,11,13,279.05,0,Regular
14481.0,165,30,636.51,1,VIP
14482.0,18,137,2022.81,0,Regular
14483.0,282,9,137.1,1,VIP
14484.0,50,14,321.92,0,Regular
14485.0,39,46,162.8,0,Regular
14487.0,27,140,1165.48,0,Regular
14488.0,68,46,1064.28,0,Regular
14489.0,207,30,463.38,1,VIP
14491.0,175,17,340.93,1,VIP
14493.0,7,120,2383.2400000000002,0,Regular
14494.0,26,7,139.56,0,Regular
14495.0,51,6,123.80000000000001,0,Regular
14496.0,312,19,538.8100000000001,1,VIP
14497.0,309,29,475.37,1,VIP
14498.0,43,193,1957.32,0,Regular
14499.0,26,190,808.44,0,Regular
14500.0,88,7,356.85,0,Regular
14501.0,184,10,251.21,1,VIP
14502.0,20,608,2429.83,0,Regular
14503.0,3,164,3543.26,0,Regular
14504.0,47,107,673.26,0,Regular
14505.0,17,785,5859.43,0,Regular
14506.0,17,295,1960.65,0,Regular
14507.0,24,95,1367.88,0,Regular
14508.0,22,55,268.05,0,Regular
14511.0,11,68,1314.81,0,Regular
14512.0,188,23,275.28,1,VIP
14513.0,101,12,455.59000000000003,0,Regular
14514.0,61,69,990.2,0,Regular
14515.0,18,98,2076.89,0,Regular
14517.0,33,18,330.45,0,Regular
14518.0,64,16,174.37,0,Regular
14520.0,2,4,270.6,0,Regular
14522.0,24,17,974.54,0,Regular
14523.0,108,12,241.09,0,Regular
14524.0,32,197,1843.83,0,Regular
14525.0,20,282,4215.9,0,Regular
14527.0,3,971,8507.13,0,Regular
14528.0,37,18,364.21999999999997,0,Regular
14529.0,60,213,578.61,0,Regular
14530.0,26,213,2862.11,0,Regular
14532.0,236,64,932.85,1,VIP
14533.0,25,62,1949.72,0,Regular
14534.0,3,508,4397.3,0,Regular
14535.0,60,328,2854.84,0,Regular
14536.0,260,18,170.95,1,VIP
14537.0,58,10,355.56,0,Regular
14538.0,65,19,388.25,0,Regular
14539.0,16,32,537.48,0,Regular
14540.0,10,71,952.66,0,Regular
14541.0,59,105,1453.35,0,Regular
14542.0,186,5,103.25,1,VIP
14543.0,29,71,3599.73,0,Regular
14544.0,24,111,2004.3,0,Regular
14546.0,5,397,2573.93,0,Regular
14547.0,4,355,3974.75,0,Regular
14548.0,151,4,652.8,1,VIP
14549.0,311,56,289.24,1,VIP
14550.0,11,47,757.37,0,Regular
14551.0,18,10,186.23,0,Regular
14552.0,152,57,164.22,1,VIP
14553.0,19,113,859.27,0,Regular
14554.0,10,203,2279.4900000000002,0,Regular
14555.0,57,19,312.54,0,Regular
14557.0,85,16,788.38,0,Regular
14560.0,7,74,2237.77,0,Regular
14561.0,76,69,1080.76,0,Regular
14562.0,4,419,5006.77,0,Regular
14565.0,96,127,3099.12,0,Regular
14566.0,111,4,1432.0,0,Regular
14567.0,57,33,1530.3600000000001,0,Regular
14569.0,1,12,227.39,0,Regular
14570.0,281,29,218.06,1,VIP
14572.0,3,262,2804.54,0,Regular
14573.0,180,227,1639.82,1,VIP
14576.0,372,1,35.400000000000006,1,VIP
14577.0,13,123,859.71,0,Regular
14578.0,3,24,168.63,0,Regular
14581.0,17,17,138.6,0,Regular
14582.0,41,6,114.11,0,Regular
14583.0,6,302,986.96,0,Regular
14584.0,169,98,1033.06,1,VIP
14585.0,50,29,157.05,0,Regular
14586.0,277,19,237.35999999999999,1,VIP
14587.0,19,371,1580.29,0,Regular
14589.0,372,3,39.75,1,VIP
14591.0,15,176,1320.21,0,Regular
14592.0,35,158,557.94,0,Regular
14593.0,22,151,617.15,0,Regular
14594.0,7,52,363.33,0,Regular
14595.0,20,102,1740.6000000000001,0,Regular
14597.0,11,47,866.24,0,Regular
14598.0,44,50,221.97,0,Regular
14600.0,306,25,393.33000000000004,1,VIP
14601.0,11,7,213.96,0,Regular
14603.0,275,2,660.0,1,VIP
14606.0,1,2677,12076.15,0,Regular
14607.0,16,81,16209.5,0,Regular
14608.0,4,20,1785.15,0,Regular
14609.0,72,4,601.56,0,Regular
14616.0,243,3,406.08000000000004,1,VIP
14618.0,9,16,553.44,0,Regular
14619.0,246,20,394.44,1,VIP
14620.0,206,26,412.78000000000003,1,VIP
14621.0,1,92,1788.3600000000001,0,Regular
14622.0,185,21,320.58000000000004,1,VIP
14623.0,32,133,886.7,0,Regular
14624.0,57,13,225.85,0,Regular
14625.0,196,53,899.63,1,VIP
14626.0,24,122,2791.27,0,Regular
14628.0,91,24,671.96,0,Regular
14629.0,4,150,955.26,0,Regular
14631.0,51,41,1006.98,0,Regular
14632.0,263,8,114.56,1,VIP
14633.0,266,20,344.90000000000003,1,VIP
14636.0,36,28,609.85,0,Regular
14638.0,51,16,443.6,0,Regular
14639.0,52,172,2984.4900000000002,0,Regular
14640.0,24,105,2107.38,0,Regular
14641.0,22,7,110.46000000000001,0,Regular
14642.0,59,2,96.12,0,Regular
14643.0,170,31,693.8100000000001,1,VIP
14644.0,68,26,830.76,0,Regular
14645.0,157,30,597.09,1,VIP
14646.0,2,2076,280206.02,2,Loyal
14647.0,201,28,236.04000000000002,1,VIP
14649.0,5,186,1402.59,0,Regular
14651.0,67,101,653.75,0,Regular
14652.0,77,29,114.18,0,Regular
14653.0,1,234,1926.65,0,Regular
14655.0,8,49,1932.23,0,Regular
14656.0,169,80,291.05,1,VIP
14657.0,18,126,848.22,0,Regular
14658.0,5,29,247.15,0,Regular
14659.0,9,253,2529.93,0,Regular
14660.0,87,30,285.74,0,Regular
14661.0,27,4,107.95,0,Regular
14662.0,29,157,741.37,0,Regular
14664.0,20,98,636.24,0,Regular
14665.0,61,90,1835.7,0,Regular
14666.0,24,14,195.25,0,Regular
14667.0,11,567,9175.04,0,Regular
14669.0,242,166,1259.24,1,VIP
14670.0,280,123,392.86,1,VIP
14672.0,235,61,765.5500000000001,1,VIP
14673.0,3,74,1736.4,0,Regular
14675.0,16,97,596.36,0,Regular
14676.0,31,42,2548.2400000000002,0,Regular
14680.0,25,258,28754.11,0,Regular
14681.0,71,7,498.95,0,Regular
14682.0,188,2,52.0,1,VIP
14684.0,26,390,1201.51,0,Regular
14687.0,107,15,628.38,0,Regular
14688.0,8,324,5579.1,0,Regular
14689.0,209,13,112.80000000000001,1,VIP
14690.0,44,48,355.05,0,Regular
14691.0,31,71,2114.33,0,Regular
14692.0,137,68,591.55,0,Regular
14693.0,265,8,172.9,1,VIP
14696.0,4,130,2078.95,0,Regular
14697.0,218,22,188.61,1,VIP
14698.0,2,200,1217.27,0,Regular
14699.0,214,8,109.13000000000001,1,VIP
14700.0,32,112,2195.1,0,Regular
14701.0,11,327,2526.09,0,Regular
14702.0,1,342,3251.79,0,Regular
14703.0,15,22,318.17,0,Regular
14704.0,11,393,1493.96,0,Regular
14705.0,199,1,179.0,1,VIP
14708.0,3,28,1126.3700000000001,0,Regular
14709.0,15,196,4921.04,0,Regular
14710.0,14,136,599.48,0,Regular
14711.0,10,345,2839.62,0,Regular
14712.0,29,25,917.07,0,Regular
14713.0,9,338,2662.2,0,Regular
14714.0,24,10,160.19,0,Regular
14715.0,25,71,867.38,0,Regular
14716.0,43,51,307.51,0,Regular
14719.0,2,235,1581.84,0,Regular
14720.0,6,37,663.81,0,Regular
14722.0,147,28,180.42,1,VIP
14723.0,10,259,1122.36,0,Regular
14725.0,25,47,655.58,0,Regular
14727.0,274,10,268.58,1,VIP
14729.0,374,71,313.49,1,VIP
14730.0,1,462,1897.57,0,Regular
14731.0,47,45,380.02,0,Regular
14732.0,8,147,2702.4900000000002,0,Regular
14733.0,16,202,9585.91,0,Regular
14735.0,4,194,6065.6900000000005,0,Regular
14737.0,4,17,1164.55,0,Regular
14738.0,43,54,1314.45,0,Regular
14739.0,4,60,3902.28,0,Regular
14740.0,197,89,1448.21,1,VIP
14741.0,12,59,1400.3400000000001,0,Regular
14744.0,16,26,1099.98,0,Regular
14745.0,113,69,1220.26,0,Regular
14747.0,249,18,328.2,1,VIP
14748.0,29,89,1415.75,0,Regular
14752.0,44,5,389.64000000000004,0,Regular
14753.0,87,30,563.15,0,Regular
14754.0,45,41,638.05,0,Regular
14755.0,10,235,5010.28,0,Regular
14756.0,15,38,738.96,0,Regular
14757.0,75,19,420.5,0,Regular
14758.0,145,71,1484.06,1,VIP
14759.0,5,102,1625.97,0,Regular
14760.0,297,5,89.2,1,VIP
14761.0,59,11,255.9,0,Regular
14762.0,264,21,300.52,1,VIP
14764.0,47,6,278.3,0,Regular
14765.0,29,39,254.11,0,Regular
14766.0,8,135,2473.37,0,Regular
14768.0,17,5,192.60000000000002,0,Regular
14769.0,3,1062,10416.98,0,Regular
14770.0,232,52,876.4200000000001,1,VIP
14772.0,112,9,139.26,0,Regular
14775.0,58,60,1011.9,0,Regular
14776.0,51,117,2538.2999999999997,0,Regular
14778.0,127,35,730.86,0,Regular
14779.0,281,41,386.15,1,VIP
14780.0,55,27,447.68,0,Regular
14782.0,320,6,200.10000000000002,1,VIP
14784.0,26,15,289.99,0,Regular
14785.0,10,3,77.4,0,Regular
14788.0,7,30,679.44,0,Regular
14789.0,29,6,197.64,0,Regular
14790.0,17,46,745.06,0,Regular
14792.0,64,2,6.2,0,Regular
14793.0,21,14,228.99,0,Regular
14794.0,3,80,1319.91,0,Regular
14795.0,166,6,131.45000000000002,1,VIP
14796.0,1,1132,7975.49,0,Regular
14798.0,53,12,173.74,0,Regular
14799.0,51,13,157.7,0,Regular
14800.0,48,383,4331.79,0,Regular
14801.0,61,57,189.34,0,Regular
14803.0,162,44,845.5500000000001,1,VIP
14804.0,9,12,353.27,0,Regular
14805.0,15,46,546.4,0,Regular
14806.0,75,11,193.39000000000001,0,Regular
14808.0,40,231,2718.6,0,Regular
14810.0,41,254,2085.33,0,Regular
14813.0,370,29,152.88,1,VIP
14815.0,37,53,778.5,0,Regular
14816.0,197,4,271.85,1,VIP
14817.0,200,63,1110.34,1,VIP
14818.0,74,48,657.8,0,Regular
14819.0,64,13,272.07,0,Regular
14820.0,21,29,507.29,0,Regular
14821.0,367,2,48.800000000000004,1,VIP
14823.0,180,70,321.43,1,VIP
14824.0,10,29,1127.71,0,Regular
14825.0,4,120,2221.01,0,Regular
14828.0,197,17,2139.76,1,VIP
14829.0,29,42,697.55,0,Regular
14830.0,53,39,188.88,0,Regular
14834.0,18,67,1720.3,0,Regular
14836.0,10,6,102.45,0,Regular
14837.0,90,108,1649.5,0,Regular
14840.0,268,4,62.85,1,VIP
14841.0,53,138,3295.76,0,Regular
14842.0,44,145,2824.69,0,Regular
14844.0,64,130,3189.81,0,Regular
14847.0,149,13,309.40000000000003,1,VIP
14849.0,22,388,7930.54,0,Regular
14850.0,312,21,325.75,1,VIP
14851.0,23,28,511.35,0,Regular
14852.0,58,143,2836.69,0,Regular
14853.0,24,9,475.8,0,Regular
14854.0,78,126,2740.03,0,Regular
14855.0,119,20,645.65,0,Regular
14856.0,36,65,1290.53,0,Regular
14857.0,60,60,1173.1200000000001,0,Regular
14859.0,13,58,1353.74,0,Regular
14860.0,19,11,170.32,0,Regular
14861.0,52,6,125.79,0,Regular
14862.0,26,48,841.2,0,Regular
14863.0,29,11,266.76,0,Regular
14865.0,7,4,52.2,0,Regular
14866.0,11,99,14389.9,0,Regular
14867.0,186,36,710.28,1,VIP
14868.0,3,144,2953.59,0,Regular
14869.0,9,70,721.45,0,Regular
14870.0,262,13,327.25,1,VIP
14871.0,3,93,501.28000000000003,0,Regular
14873.0,210,28,519.68,1,VIP
14875.0,108,47,1465.32,0,Regular
14878.0,13,122,1476.09,0,Regular
14880.0,77,46,690.59,0,Regular
14881.0,20,17,255.4,0,Regular
14882.0,27,11,589.7,0,Regular
14883.0,19,53,761.59,0,Regular
14885.0,132,15,765.3199999999999,0,Regular
14886.0,253,18,364.8,1,VIP
14887.0,79,6,1862.0,0,Regular
14888.0,207,20,369.2,1,VIP
14889.0,336,10,135.9,1,VIP
14890.0,254,7,125.65,1,VIP
14891.0,148,33,554.38,1,VIP
14893.0,10,73,1237.8500000000001,0,Regular
14894.0,85,23,655.75,0,Regular
14895.0,8,498,11138.710000000001,0,Regular
14896.0,205,43,468.77000000000004,1,VIP
14897.0,8,55,1366.38,0,Regular
14898.0,23,109,1269.31,0,Regular
14901.0,11,96,1421.29,0,Regular
14902.0,26,20,332.66,0,Regular
14903.0,21,350,2795.33,0,Regular
14904.0,2,69,1025.44,0,Regular
14905.0,158,17,616.15,1,VIP
14907.0,3,165,3501.1,0,Regular
14908.0,74,9,277.8,0,Regular
14910.0,3,30,434.35,0,Regular
14911.0,1,5670,143711.17,3,At Risk
14912.0,17,27,867.85,0,Regular
14913.0,36,87,1227.43,0,Regular
14915.0,91,12,307.48,0,Regular
14916.0,71,77,1268.98,0,Regular
14918.0,116,45,1610.15,0,Regular
14920.0,213,57,977.77,1,VIP
14921.0,30,78,1316.07,0,Regular
14923.0,51,44,749.1,0,Regular
14924.0,246,10,310.05,1,VIP
14929.0,32,11,223.88,0,Regular
14930.0,109,127,2362.96,0,Regular
14931.0,5,41,1257.68,0,Regular
14932.0,366,17,363.53,1,VIP
14934.0,82,87,1890.94,0,Regular
14935.0,297,10,1784.71,1,VIP
14936.0,34,364,8137.02,0,Regular
14937.0,57,34,1621.88,0,Regular
14944.0,30,170,5900.25,0,Regular
14946.0,14,3,100.9,0,Regular
14947.0,72,14,290.82,0,Regular
14948.0,23,63,1101.97,0,Regular
14950.0,19,19,371.2,0,Regular
14951.0,79,20,311.69,0,Regular
14952.0,60,138,8099.49,0,Regular
14953.0,25,54,285.67,0,Regular
14954.0,12,77,294.85,0,Regular
14957.0,253,12,58.49,1,VIP
14958.0,147,41,483.73,1,VIP
14959.0,64,59,695.42,0,Regular
14960.0,8,27,221.27,0,Regular
14961.0,11,312,7044.68,0,Regular
14962.0,271,5,126.7,1,VIP
14963.0,10,192,1472.34,0,Regular
14964.0,247,13,206.21,1,VIP
14965.0,96,81,596.09,0,Regular
14966.0,15,36,183.02,0,Regular
14967.0,50,6,463.8,0,Regular
14968.0,30,37,147.59,0,Regular
14970.0,68,34,1592.06,0,Regular
14971.0,35,155,1097.98,0,Regular
14972.0,128,18,114.77,0,Regular
14973.0,107,32,1314.45,0,Regular
14974.0,37,17,89.94,0,Regular
14975.0,57,11,279.94,0,Regular
14976.0,57,72,790.86,0,Regular
14978.0,72,214,1921.3700000000001,0,Regular
14981.0,246,8,102.12,1,VIP
14984.0,19,39,202.37,0,Regular
14985.0,198,83,292.01,1,VIP
14987.0,16,4,326.4,0,Regular
14988.0,212,40,334.54,1,VIP
14995.0,39,60,231.98000000000002,0,Regular
14997.0,46,26,546.1999999999999,0,Regular
14998.0,170,74,414.87,1,VIP
15000.0,48,77,490.52,0,Regular
15002.0,116,115,1641.76,0,Regular
15004.0,147,154,1220.77,0,Regular
15005.0,16,1112,6295.37,0,Regular
15006.0,51,132,480.38,0,Regular
15007.0,159,12,156.91,1,VIP
15009.0,12,180,1259.43,0,Regular
15010.0,36,20,308.94,0,Regular
15012.0,54,122,405.04,0,Regular
15014.0,43,33,257.67,0,Regular
15016.0,173,20,170.04,1,VIP
15017.0,34,20,125.58,0,Regular
15018.0,39,31,496.21,0,Regular
15019.0,267,66,252.81,1,VIP
15021.0,9,444,1871.77,0,Regular
15022.0,12,121,852.39,0,Regular
15023.0,3,553,6720.41,0,Regular
15024.0,10,152,1636.43,0,Regular
15025.0,33,67,361.96,0,Regular
15026.0,80,61,469.0,0,Regular
15027.0,31,35,1066.15,0,Regular
15028.0,8,48,627.13,0,Regular
15030.0,72,7,518.28,0,Regular
15031.0,4,110,653.19,0,Regular
15032.0,256,52,4959.1,1,VIP
15033.0,5,501,2557.18,0,Regular
15034.0,16,390,4274.16,0,Regular
15035.0,90,27,252.73000000000002,0,Regular
15036.0,72,119,429.56,0,Regular
15038.0,59,125,685.74,0,Regular
15039.0,10,1477,19766.59,0,Regular
15041.0,170,66,179.93,1,VIP
15042.0,199,5,135.93,1,VIP
15043.0,31,3,537.0,0,Regular
15044.0,19,444,7634.7300000000005,0,Regular
15045.0,152,12,735.66,1,VIP
15046.0,9,201,5090.42,0,Regular
15047.0,270,22,343.62,1,VIP
15048.0,65,94,381.0,0,Regular
15049.0,274,3,121.17000000000002,1,VIP
15050.0,25,76,1737.69,0,Regular
15051.0,23,142,1383.36,0,Regular
15052.0,319,28,207.73000000000002,1,VIP
15053.0,5,69,693.95,0,Regular
15054.0,12,114,302.1,0,Regular
15057.0,275,25,1489.5,1,VIP
15058.0,25,266,2102.54,0,Regular
15059.0,41,237,1337.72,0,Regular
15060.0,8,115,294.25,0,Regular
15061.0,4,403,54534.14,0,Regular
15062.0,71,57,987.86,0,Regular
15063.0,213,5,370.79999999999995,1,VIP
15065.0,38,155,3158.13,0,Regular
15066.0,53,42,893.59,0,Regular
15067.0,78,82,1744.76,0,Regular
15068.0,46,104,553.36,0,Regular
15069.0,179,70,1109.53,1,VIP
15070.0,373,1,106.2,1,VIP
15071.0,94,26,982.07,0,Regular
15073.0,10,54,1043.41,0,Regular
15074.0,105,41,735.67,0,Regular
15075.0,78,27,773.03,0,Regular
15076.0,173,49,880.85,1,VIP
15078.0,7,440,9743.11,0,Regular
15079.0,213,47,895.61,1,VIP
15081.0,22,33,504.8,0,Regular
15083.0,257,5,88.2,1,VIP
15087.0,282,15,306.94,1,VIP
15088.0,21,57,1160.07,0,Regular
15089.0,10,145,2420.84,0,Regular
15090.0,308,23,381.32,1,VIP
15091.0,68,30,480.71,0,Regular
15092.0,215,26,457.81,1,VIP
15093.0,18,108,4597.02,0,Regular
15095.0,104,47,1370.6000000000001,0,Regular
15096.0,43,11,219.39000000000001,0,Regular
15097.0,4,25,248.08,0,Regular
15098.0,182,3,39916.5,1,VIP
15099.0,84,23,410.48,0,Regular
15100.0,334,3,876.0,1,VIP
15101.0,9,8,317.53000000000003,0,Regular
15103.0,31,35,703.36,0,Regular
15104.0,197,67,993.54,1,VIP
15105.0,18,101,2298.93,0,Regular
15106.0,18,100,1422.52,0,Regular
15107.0,311,16,319.5,1,VIP
15108.0,142,60,1300.25,0,Regular
15109.0,246,28,484.95,1,VIP
15110.0,24,35,996.1,0,Regular
15111.0,29,84,1567.48,0,Regular
15113.0,10,97,3509.43,0,Regular
15114.0,30,197,2760.56,0,Regular
15115.0,18,21,340.11,0,Regular
15116.0,18,45,1352.75,0,Regular
15117.0,15,79,1551.78,0,Regular
15118.0,134,1,244.8,0,Regular
15119.0,246,14,266.4,1,VIP
15120.0,134,21,358.82,0,Regular
15121.0,50,28,457.72,0,Regular
15122.0,114,82,1633.78,0,Regular
15123.0,7,106,2199.31,0,Regular
15124.0,23,15,184.19,0,Regular
15125.0,25,127,11528.48,0,Regular
15127.0,66,16,406.53000000000003,0,Regular
15128.0,60,102,1471.0,0,Regular
15129.0,50,84,3447.4,0,Regular
15130.0,170,22,330.11,1,VIP
15132.0,18,52,977.9300000000001,0,Regular
15133.0,128,29,982.42,0,Regular
15134.0,15,73,1387.99,0,Regular
15135.0,239,9,139.05,1,VIP
15136.0,3,68,1286.7,0,Regular
15139.0,240,13,178.96,1,VIP
15140.0,52,80,2354.25,0,Regular
15142.0,46,26,498.74,0,Regular
15143.0,226,14,259.45,1,VIP
15144.0,8,217,6580.4400000000005,0,Regular
15145.0,4,67,1194.73,0,Regular
15146.0,165,91,1327.16,1,VIP
15147.0,240,28,623.5,1,VIP
15148.0,11,20,301.29,0,Regular
15149.0,134,23,520.8000000000001,0,Regular
15150.0,17,341,5291.33,0,Regular
15152.0,10,271,4745.69,0,Regular
15153.0,31,22,329.25,0,Regular
15154.0,75,71,254.28,0,Regular
15156.0,1,55,961.49,0,Regular
15157.0,4,125,1936.07,0,Regular
15158.0,45,7,401.40000000000003,0,Regular
15159.0,2,710,18641.010000000002,0,Regular
15160.0,357,4,158.16,1,VIP
15163.0,18,29,304.47,0,Regular
15164.0,69,101,824.58,0,Regular
15165.0,373,27,487.75,1,VIP
15167.0,321,39,158.8,1,VIP
15168.0,26,5,106.56,0,Regular
15171.0,331,5,1289.5,1,VIP
15172.0,9,110,1624.05,0,Regular
15174.0,323,11,135.75,1,VIP
15175.0,72,23,224.14,0,Regular
15178.0,260,3,40.5,1,VIP
15179.0,18,93,2206.9500000000003,0,Regular
15180.0,367,6,87.5,1,VIP
15181.0,66,16,689.48,0,Regular
15182.0,154,29,622.85,1,VIP
15184.0,29,62,402.2,0,Regular
15185.0,70,21,310.62,0,Regular
15186.0,14,19,411.41,0,Regular
15187.0,2,91,4777.18,0,Regular
15189.0,1,212,16225.39,0,Regular
15192.0,120,51,1044.32,0,Regular
15193.0,61,19,499.32,0,Regular
15194.0,3,310,7616.53,0,Regular
15195.0,3,1,3861.0,0,Regular
15197.0,11,32,1079.61,0,Regular
15198.0,92,10,193.64,0,Regular
15199.0,59,13,1268.7,0,Regular
15201.0,87,69,1236.54,0,Regular
15203.0,26,142,1827.8,0,Regular
15204.0,357,9,316.58,1,VIP
15205.0,85,37,653.24,0,Regular
15206.0,10,9,420.3,0,Regular
15208.0,1,42,870.12,0,Regular
15210.0,225,20,331.18,1,VIP
15211.0,60,52,894.4100000000001,0,Regular
15212.0,241,5,101.8,1,VIP
15213.0,319,24,328.35,1,VIP
15214.0,2,110,1661.44,0,Regular
15215.0,47,35,734.94,0,Regular
